Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,confidence_score,pred_label
-0.760575,-0.920076,-1.09362,-0.0282026,-1.42857,-1.86532,-0.763953,-0.778314,0.650207,0.602414,1.46442,1.64036,-0.129561,1.6933,1.70428,0.782774,SEKER,1,SEKER
-1.18073,-1.29593,-1.13782,-1.33221,-0.508289,-0.237823,-1.17716,-1.31527,0.76688,0.146352,0.844356,0.440921,1.4986,0.968396,0.406906,0.741022,DERMASON,1,DERMASON
1.96834,1.91696,1.78023,1.63582,0.844509,0.859322,1.97297,1.8904,0.33137,-0.709415,-1.1411,-0.916899,-1.4707,-1.28491,-0.920704,-1.26051,CALI,1,CALI
-0.348826,-0.243625,-0.360334,-0.186961,-0.329487,-0.0361635,-0.339581,-0.298762,-0.501797,-0.729492,-0.260904,0.236355,0.0459279,0.135799,0.197306,0.534194,SIRA,1,SIRA
9.31524,6.02958,5.08711,7.29371,0.403128,0.589414,9.2592,6.56293,1.4338,0.142752,-0.722215,-0.51404,-3.90361,-1.79005,-0.54244,-0.372375,BOMBAY,1,unknown
1.28253,1.28166,0.957843,1.47844,0.0563808,0.327097,1.2776,1.30864,0.798952,-0.143297,-0.69614,-0.164876,-1.40853,-0.760425,-0.203923,0.448001,BARBUNYA,1,CALI
-0.424765,-0.533195,-0.907666,0.640877,-1.5864,-2.31978,-0.425566,-0.384267,0.501322,0.152248,1.09109,1.88665,-0.76551,1.61583,1.98515,0.931097,SEKER,1,SEKER
1.60021,1.39348,1.13195,1.83688,0.00472813,0.283326,1.57584,1.58348,-0.760803,0.738845,-0.0980929,-0.107236,-1.66045,-0.807842,-0.147089,0.686588,CALI,1,CALI
1.46436,1.55397,1.60036,0.986241,1.16702,1.02202,1.50134,1.46714,-0.313436,-2.26609,-1.24178,-1.1932,-0.959958,-1.32005,-1.17251,-2.11035,CALI,1,CALI
-0.483492,-0.415366,-0.396757,-0.478944,-0.140236,0.15292,-0.484503,-0.451253,0.331873,0.200801,-0.0410362,0.0227323,0.390363,0.0557803,-0.0179446,0.0551152,SIRA,1,SIRA
-0.771873,-0.904637,-1.20923,0.180574,-1.70559,-2.72716,-0.773895,-0.792065,0.70276,0.474485,1.26393,2.0792,-0.344804,2.16493,2.20818,0.975953,SEKER,1,SEKER
0.457853,0.797995,0.946874,0.00622881,1.25346,1.06157,0.557771,0.543624,0.473836,-6.50529,-1.66208,-1.36511,0.0857312,-1.17955,-1.32605,-6.38501,HOROZ,1,unknown
2.62032,2.24362,2.28211,2.05899,1.0579,0.969766,2.6061,2.40737,-1.71785,-0.00826597,-0.584196,-1.07863,-1.76061,-1.45537,-1.06885,-0.901522,CALI,1,CALI
-0.0904655,-0.0747471,-0.0964766,0.0650643,-0.175501,0.119393,-0.0974429,-0.0166028,0.709671,0.480969,0.208182,0.0591755,-0.199606,-0.131425,0.0185139,0.0497934,SIRA,1,SIRA
1.67576,1.56125,0.988153,2.273,-0.414476,-0.128975,1.68513,1.64743,-0.276569,-0.909022,-0.585778,0.307556,-1.90989,-0.595079,0.269873,-0.252646,BARBUNYA,1,CALI
-0.133821,-0.256359,-0.708518,1.08923,-1.59209,-2.33782,-0.141662,-0.0630566,0.750312,0.573072,1.07241,1.89431,-1.13183,1.38394,1.99397,0.890092,SEKER,1,SEKER
-1.07129,-1.13259,-0.989559,-1.23121,-0.363314,-0.072475,-1.07052,-1.16996,-0.257142,0.398445,0.555262,0.275736,1.35304,0.706766,0.237392,0.623821,DERMASON,1,DERMASON
2.22309,1.88779,1.18164,3.01138,-0.631797,-0.39247,2.21517,2.0962,0.814248,-0.193142,-0.270259,0.575277,-2.3402,-0.575587,0.546418,0.438816,BARBUNYA,1,unknown
-0.324718,-0.239288,-0.126664,-0.50087,0.262427,0.489133,-0.328672,-0.271872,1.36626,0.368397,-0.146093,-0.364155,0.403613,-0.30717,-0.39834,0.396893,SIRA,1,SIRA
-0.198658,-0.170759,-0.27311,0.0930287,-0.428732,-0.145069,-0.198081,-0.133182,0.803764,-0.0612462,0.171857,0.323751,-0.217895,0.115598,0.286436,-0.239492,SIRA,1,SIRA
-0.631296,-0.697092,-0.673297,-0.438627,-0.563993,-0.305889,-0.635428,-0.623359,0.73652,0.579313,0.813713,0.50019,0.324595,0.530779,0.468268,0.57805,DERMASON,1,DERMASON
1.25645,1.42257,0.546199,2.14088,-0.791791,-0.614754,1.27321,1.28563,-0.130047,-1.27272,-1.38896,0.76449,-1.84452,-0.194619,0.745381,0.325869,BARBUNYA,1,unknown
-0.0921078,0.0347045,0.0762166,-0.226754,0.299219,0.516116,-0.0895028,-0.0183561,-1.20077,-0.256202,-0.422218,-0.399866,0.0955855,-0.439697,-0.432837,0.344597,SIRA,1,SIRA
1.78894,1.94961,1.04529,2.37554,-0.416159,-0.130868,1.79603,1.74229,0.271738,-0.80815,-1.7919,0.329309,-1.98933,-0.61122,0.292125,0.455765,BARBUNYA,1,unknown
-0.253312,-0.253295,-0.175188,-0.248735,-0.0261776,0.256482,-0.262376,-0.192924,1.0197,0.747514,0.35432,-0.0750726,0.105996,-0.143601,-0.115257,0.731212,SIRA,1,SIRA
0.150487,0.24842,0.025886,0.476315,-0.329382,-0.0360515,0.152184,0.235527,-0.731039,-0.259049,-0.352219,0.216624,-0.585015,-0.135594,0.177268,-0.170053,SIRA,1,SIRA
-0.991477,-1.02476,-0.90417,-1.1333,-0.318403,-0.0244401,-0.988985,-1.06654,-0.253314,0.146782,0.42379,0.234021,1.2015,0.596888,0.194933,0.882437,DERMASON,1,DERMASON
2.5093,2.29961,1.58598,2.86875,-0.169162,0.125474,2.51876,2.32154,-0.274346,-0.946303,-1.09633,0.0584485,-2.26085,-0.913288,0.0177855,0.263565,BARBUNYA,1,unknown
1.73094,1.85914,1.12242,2.12977,-0.19121,0.104216,1.74439,1.69382,-0.564814,-1.10334,-1.62073,0.0841907,-1.83861,-0.734412,0.043602,0.36257,BARBUNYA,1,unknown
6.6909,4.49212,3.61493,6.2292,-0.156024,0.138002,6.60743,5.11617,0.69228,1.13086,-0.0175256,0.030907,-3.60499,-1.43678,-0.00977596,-0.242229,BOMBAY,1,unknown
2.25232,2.0135,1.93854,1.90011,0.816069,0.843711,2.22795,2.11949,-1.43704,0.505562,-0.698827,-0.880983,-1.66219,-1.31592,-0.887517,-0.767982,CALI,1,CALI
0.134984,0.207006,0.134815,0.263791,-0.0314052,0.251891,0.136304,0.2196,-0.941816,-0.227874,-0.205725,-0.10075,-0.379374,-0.342241,-0.140677,-0.407745,SIRA,1,SIRA
1.77134,2.15212,1.45979,1.66865,0.472306,0.635957,1.79964,1.72761,0.69715,-1.79321,-2.56828,-0.554577,-1.54135,-1.07665,-0.581099,0.454517,BARBUNYA,1,unknown
-1.05447,-1.11511,-1.01091,-1.14162,-0.477909,-0.201802,-1.05502,-1.14799,0.248891,0.537658,0.566674,0.404793,1.22135,0.806043,0.369641,0.68145,DERMASON,1,DERMASON
1.29639,1.36878,0.880975,1.6668,-0.153766,0.140145,1.30646,1.32084,1.40978,-0.925388,-1.02693,0.0247748,-1.51682,-0.657121,-0.0159042,-0.380285,BARBUNYA,1,unknown
-0.375825,-0.324169,-0.269861,-0.407523,-0.0224827,0.259717,-0.376118,-0.329021,0.513234,0.0850063,0.0599781,-0.0872357,0.294572,-0.0868423,-0.127305,0.419622,SIRA,1,SIRA
2.22703,2.01376,1.21156,3.12387,-0.661832,-0.432202,2.28611,2.09934,0.235332,-3.02943,-0.77238,0.513902,-2.31615,-0.61112,0.482506,-2.92587,BARBUNYA,1,unknown
1.52723,1.51467,1.14536,1.68058,0.123432,0.381961,1.52155,1.5212,1.42065,-0.159551,-0.872541,-0.231863,-1.54776,-0.857627,-0.269636,0.392092,BARBUNYA,1,CALI
-0.145777,-0.0556002,-0.0901501,-0.0591266,-0.0678235,0.219505,-0.15341,-0.0759279,-1.07837,0.563907,-0.203793,-0.0749184,-0.0429522,-0.197501,-0.115104,-0.807348,SIRA,1,SIRA
1.16672,1.70239,0.839923,1.45444,-0.0579399,0.228366,1.20859,1.20593,-1.15785,-2.60396,-2.76053,-0.0698687,-1.37133,-0.675656,-0.110099,-0.255579,BARBUNYA,1,unknown
1.27261,1.33688,0.900401,1.5504,-0.0557621,0.230311,1.27844,1.2999,-0.758796,-0.703528,-0.971904,-0.0524742,-1.45983,-0.694699,-0.0928415,0.464304,BARBUNYA,1,CALI
7.50848,5.16893,4.49005,5.98755,0.594444,0.714048,7.54939,5.58584,1.18925,-1.69895,-0.781793,-0.695364,-3.51887,-1.7499,-0.714326,-0.830947,BOMBAY,1,unknown
0.888586,1.27308,1.4243,0.053505,1.83586,1.29164,0.896287,0.953307,-2.76656,-0.768627,-2.04633,-1.62631,-0.178098,-1.40366,-1.55475,-0.241034,HOROZ,1,HOROZ
7.01863,4.51527,3.55081,6.85085,-0.458091,-0.178709,6.99429,5.30673,1.24419,-0.275521,0.440744,0.335185,-3.77266,-1.34537,0.298144,-0.99587,BOMBAY,1,unknown
-1.21325,-1.35177,-1.17818,-1.36502,-0.543747,-0.28084,-1.21421,-1.35927,0.762179,0.737494,0.987744,0.476816,1.55534,1.03802,0.444034,0.576416,DERMASON,1,DERMASON
1.067,1.35438,0.777103,1.32102,-0.0370845,0.246888,1.08685,1.11635,0.322242,-1.44735,-1.75466,-0.0751044,-1.29089,-0.650462,-0.115289,0.325618,BARBUNYA,1,unknown
-1.17029,-1.20363,-1.05197,-1.41019,-0.296001,-0.00100556,-1.1676,-1.30122,-1.24501,0.2478,0.235215,0.168164,1.67519,0.707637,0.128192,-0.617395,DERMASON,1,DERMASON
0.238907,0.363682,0.4856,0.010766,0.63822,0.74084,0.241267,0.325631,1.00602,-0.32858,-0.534265,-0.755731,-0.0842849,-0.785448,-0.770959,-1.70703,SIRA,1,SIRA
1.85128,1.74333,1.67072,1.56726,0.77715,0.821984,1.84367,1.79407,0.282542,-0.135293,-0.795253,-0.854847,-1.43008,-1.23572,-0.8633,-1.00607,CALI,1,CALI
8.37869,5.43862,4.3381,7.30635,-0.104294,0.186342,8.35165,6.06611,1.15235,-0.324837,-0.328015,-0.0216921,-3.9096,-1.57587,-0.0622417,-0.217869,BOMBAY,1,unknown
9.8604,6.15127,5.13045,7.92666,0.163926,0.41407,9.85922,6.84347,1.092,-0.867625,-0.381087,-0.310601,-4.0509,-1.75329,-0.346409,-1.09132,BOMBAY,1,unknown
-0.59556,-0.694228,-0.859344,0.0126409,-1.1439,-1.21643,-0.598181,-0.581271,0.601644,0.412838,1.04267,1.23593,-0.173332,1.14657,1.25377,0.841747,SEKER,1,SEKER
-0.27834,-0.463559,-0.683431,0.610425,-1.29455,-1.53692,-0.291425,-0.220478,0.49768,1.09798,1.5597,1.44661,-0.736472,1.08459,1.48679,0.848133,SEKER,1,SEKER
1.26539,1.48659,0.4045,2.4541,-1.10055,-1.13221,1.27179,1.29352,0.0773491,-0.732945,-1.62067,1.14784,-2.01998,0.0573677,1.15741,-0.137022,BARBUNYA,1,unknown
-0.240174,-0.226622,-0.145338,-0.243603,0.0104288,0.288223,-0.245786,-0.178509,0.510787,0.457285,0.268775,-0.128135,0.121711,-0.187446,-0.167727,0.124216,SIRA,1,SIRA
-0.973149,-1.10778,-1.31257,-0.273302,-1.57101,-2.27162,-0.972976,-1.04308,0.988776,0.391068,1.1885,1.8527,0.136897,2.16062,1.94615,0.618465,SEKER,1,SEKER
1.70013,1.68273,1.5112,1.53291,0.627889,0.734572,1.72108,1.66795,0.579224,-1.4573,-1.01658,-0.73984,-1.39357,-1.15281,-0.756079,-1.4351,CALI,1,CALI
-0.0774588,0.0107915,0.0559361,-0.16004,0.213363,0.45227,-0.0845968,-0.00273377,-1.00422,0.486144,-0.211873,-0.318329,0.0224008,-0.393026,-0.353918,0.381254,SIRA,1,SIRA
-1.01953,-1.11852,-1.09342,-0.87216,-0.831282,-0.673917,-1.01629,-1.10265,-0.410725,0.0809402,0.8837,0.818213,0.860716,1.1543,0.802403,0.493222,DERMASON,1,DERMASON
8.65399,5.56716,4.62507,7.22656,0.121551,0.380451,8.60263,6.21421,-0.0243182,0.125083,-0.31851,-0.260425,-3.87951,-1.67368,-0.297544,-0.739696,BOMBAY,1,unknown
-0.190184,0.193144,0.697843,-1.2471,2.33785,1.44946,-0.181362,-0.123971,0.46628,-0.718617,-1.74737,-1.97068,1.45197,-1.29995,-1.84778,-1.21727,HOROZ,1,HOROZ
-0.26264,-0.152428,-0.229653,-0.142584,-0.187749,0.107574,-0.258632,-0.203179,-0.868737,-0.316247,-0.296729,0.0562157,0.035224,-0.0452489,0.0155488,-0.521817,SIRA,1,SIRA
-0.280377,-0.169583,-0.167249,-0.314059,0.0402274,0.313553,-0.282323,-0.222726,-0.424457,0.178441,-0.29813,-0.15662,0.198153,-0.186777,-0.1958,0.163446,SIRA,1,SIRA
9.08328,5.80533,5.21043,6.83433,0.697124,0.775948,9.01248,6.44169,0.120149,0.442973,-0.415397,-0.771528,-3.77915,-1.85721,-0.785729,-0.37514,BOMBAY,1,unknown
8.22825,5.2214,4.10925,7.48437,-0.327098,-0.0336294,8.15167,5.98443,0.708745,0.680138,0.0901651,0.217079,-3.95825,-1.48067,0.17773,-0.0649315,BOMBAY,1,unknown
0.512574,0.592871,0.805413,0.0988638,0.978365,0.929933,0.495735,0.597026,-2.08299,0.835838,-0.463377,-0.991821,-0.233573,-1.00146,-0.989597,0.0528127,HOROZ,1,SIRA
0.296517,1.24436,0.340958,0.309192,0.19568,0.43873,0.320216,0.383683,1.01224,-1.77839,-4.03379,-0.314088,-0.433022,-0.541982,-0.349798,-0.0896458,BARBUNYA,1,unknown
-0.65409,-0.703961,-0.706407,-0.439599,-0.609881,-0.364021,-0.655698,-0.650371,0.192793,0.354463,0.701688,0.547299,0.333609,0.58721,0.517245,0.359346,DERMASON,1,DERMASON
7.65432,4.94392,3.69537,7.39531,-0.5682,-0.31114,7.56062,5.66767,-0.439709,1.14261,0.0871499,0.501533,-3.94425,-1.33099,0.469663,0.454241,BOMBAY,1,unknown
-0.454851,-0.43995,-0.457587,-0.306471,-0.367761,-0.0773097,-0.459134,-0.418488,0.877424,0.474037,0.290949,0.273648,0.182209,0.228761,0.235263,0.374535,DERMASON,1,DERMASON
1.43362,1.46909,0.62406,2.44438,-0.876339,-0.743702,1.46377,1.44057,-0.202975,-1.935,-0.989593,0.833343,-1.99423,-0.207205,0.818504,-0.916007,BARBUNYA,1,unknown
-1.03345,-0.973291,-0.736581,-1.50766,0.322949,0.533228,-1.02849,-1.12067,0.427449,-0.106232,-0.267909,-0.433359,1.80733,0.082733,-0.4651,-0.0914667,DERMASON,1,DERMASON
-1.19571,-1.32893,-1.18537,-1.30341,-0.610773,-0.36517,-1.19349,-1.33549,-0.21708,0.324544,0.967877,0.565522,1.4462,1.1031,0.53624,0.961502,DERMASON,1,DERMASON
1.12698,1.36867,1.58732,0.311824,1.77998,1.27199,1.11209,1.17036,0.995907,0.435787,-1.60712,-1.59557,-0.420956,-1.43683,-1.52811,-0.532905,HOROZ,1,HOROZ
0.136101,0.150638,0.222846,0.0883888,0.224707,0.460884,0.121198,0.220748,1.16939,0.933452,0.110063,-0.320949,-0.244406,-0.484544,-0.356461,0.686677,SIRA,1,SIRA
8.39767,5.2253,4.01701,7.86318,-0.529101,-0.262942,8.32835,6.07638,1.37699,0.508924,0.318127,0.445485,-4.05474,-1.40755,0.411621,0.0635644,BOMBAY,1,unknown
1.77915,1.64987,0.813902,2.77269,-0.860043,-0.718173,1.78338,1.73414,-0.130493,-0.673902,-0.631078,0.854833,-2.21536,-0.296471,0.841406,0.51666,BARBUNYA,1,unknown
2.02444,2.00134,0.981024,3.04048,-0.835941,-0.681017,2.03236,1.93616,-0.765853,-0.859989,-1.30578,0.782833,-2.32232,-0.406318,0.764824,-0.917404,BARBUNYA,1,unknown
2.01735,1.69594,1.4798,2.13872,0.171625,0.420091,1.98911,1.93039,-0.286553,0.756703,-0.0792079,-0.297138,-1.82623,-0.997669,-0.333318,-0.313699,CALI,1,CALI
-0.932421,-0.987277,-0.843114,-1.04883,-0.300217,-0.00538981,-0.936762,-0.991327,-0.707186,0.850948,0.623342,0.208361,1.0918,0.523794,0.168887,0.665914,DERMASON,1,DERMASON
1.55081,1.45264,0.746345,2.42715,-0.744897,-0.546805,1.55453,1.54138,1.35178,-0.626462,-0.527787,0.700767,-2.01049,-0.326216,0.67805,0.103731,BARBUNYA,1,unknown
8.30189,5.43739,4.52547,6.93665,0.178167,0.425185,8.22177,6.02448,1.66275,0.739032,-0.428935,-0.313774,-3.80174,-1.67108,-0.349493,-0.702073,BOMBAY,1,unknown
-1.24918,-1.35189,-1.11566,-1.59366,-0.222242,0.0737901,-1.24261,-1.40836,1.05822,-0.184731,0.654385,0.122709,1.91886,0.747974,0.0823317,0.576334,DERMASON,1,DERMASON
1.75406,1.50778,0.836777,2.6667,-0.782966,-0.601779,1.74574,1.71318,-0.530667,-0.0816669,-0.0962749,0.765356,-2.1625,-0.344496,0.746298,0.729571,BARBUNYA,1,unknown
11.2469,6.97811,6.08594,8.07219,0.713977,0.785799,11.2198,7.53126,-1.44519,-0.487159,-0.90146,-0.809242,-4.08253,-1.95804,-0.820911,-1.28858,BOMBAY,1,unknown
-0.511148,-0.686031,-0.813588,0.179436,-1.19261,-1.31511,-0.524591,-0.483067,0.588435,1.33971,1.57106,1.30284,-0.339164,1.13709,1.32739,0.838733,SEKER,1,SEKER
-0.762874,-0.76717,-0.579942,-0.977954,0.0381017,0.311761,-0.763243,-0.78111,1.16464,0.302605,0.361121,-0.145073,1.00083,0.108586,-0.184427,0.513353,DERMASON,1,DERMASON
6.1973,4.35271,3.25165,6.1316,-0.377859,-0.0883415,6.15846,4.823,-0.548074,0.155545,-0.395616,0.268972,-3.57605,-1.3002,0.230498,-0.188661,BOMBAY,1,unknown
1.19188,1.42385,1.57086,0.432079,1.63947,1.22048,1.1811,1.22836,-2.56912,0.191297,-1.61208,-1.48366,-0.55356,-1.39954,-1.43053,0.103973,HOROZ,1,HOROZ
1.78165,1.72633,1.00125,2.4511,-0.503368,-0.231936,1.7888,1.73622,0.533039,-0.810532,-0.940758,0.418823,-2.02579,-0.558015,0.3841,0.157403,BARBUNYA,1,unknown
0.111993,0.216822,0.16588,0.136592,0.110467,0.37152,0.115518,0.195907,0.602295,-0.379445,-0.372208,-0.224272,-0.276152,-0.412998,-0.262208,0.206267,SIRA,1,SIRA
-0.955544,-1.04963,-0.932835,-0.957463,-0.51803,-0.249534,-0.955676,-1.02065,-0.283641,0.411379,0.894611,0.442995,0.976748,0.747357,0.409048,0.421895,DERMASON,1,DERMASON
1.52795,1.51307,0.556959,2.72432,-1.08481,-1.10244,1.54789,1.52181,0.610416,-1.41968,-0.863404,1.14381,-2.18692,-0.0349733,1.15301,0.434546,BARBUNYA,1,unknown
7.94132,5.1342,4.20565,6.97289,-0.0568098,0.229375,7.87422,5.82711,1.76377,0.53187,-0.0616367,-0.078229,-3.81494,-1.56773,-0.118385,-0.520412,BOMBAY,1,unknown
-0.60791,-0.519588,-0.483362,-0.696871,-0.0752492,0.212813,-0.59902,-0.595781,0.791056,-0.653213,-0.187203,-0.030108,0.634478,0.0934071,-0.0706154,0.559457,HOROZ,1,SIRA
2.17251,1.99916,1.55346,2.26587,0.164706,0.414681,2.15527,2.05574,0.839843,0.220639,-0.87113,-0.25974,-1.93404,-1.00929,-0.296875,0.837857,BARBUNYA,1,CALI
1.19057,1.27506,1.42705,0.60065,1.30138,1.08283,1.17206,1.22719,-0.545963,0.606454,-0.990792,-1.22784,-0.719779,-1.28243,-1.20364,0.587997,HOROZ,1,HOROZ
2.80228,2.57294,1.8397,3.01968,-0.0148929,0.266341,2.82849,2.54625,0.389117,-1.59627,-1.34161,-0.117898,-2.32341,-1.05271,-0.157622,-0.429817,BARBUNYA,1,unknown
2.01419,1.7727,1.83663,1.59822,0.934885,0.907502,1.97994,1.92782,0.024088,1.02916,-0.417026,-0.964839,-1.47287,-1.31433,-0.964839,-0.258801,CALI,1,CALI
8.25033,5.20155,4.12995,7.47781,-0.310855,-0.016506,8.1618,5.99645,1.56923,0.916883,0.180293,0.19967,-3.95666,-1.48851,0.160077,-0.0595376,BOMBAY,1,unknown
-0.0578173,-0.0459091,0.100747,-0.178799,0.290478,0.509756,-0.0692977,0.0181519,1.20504,0.807504,0.217521,-0.392916,0.0453129,-0.450099,-0.426132,0.300088,SIRA,1,SIRA
0.213747,0.61917,0.876529,-0.589011,1.78816,1.2749,0.221191,0.300118,-1.12762,-0.674902,-1.88197,-1.61961,0.571874,-1.24132,-1.54894,-1.30771,HOROZ,1,HOROZ
0.9303,1.25464,1.25086,0.366569,1.29969,1.08208,0.936956,0.991755,-1.33109,-0.713259,-1.82381,-1.25225,-0.4749,-1.2384,-1.22553,-0.455855,HOROZ,1,HOROZ
-0.0829111,0.202994,0.440429,-0.730778,1.31301,1.08792,-0.0858879,-0.00854381,-1.08607,0.169032,-1.26385,-1.24099,0.682619,-0.950202,-1.21543,0.405968,HOROZ,1,HOROZ
1.08585,1.03489,1.01325,1.02424,0.44995,0.621106,1.07613,1.13337,1.22349,0.167335,-0.286002,-0.561603,-1.03696,-0.925761,-0.587786,-0.578904,CALI,1,CALI
-0.477645,-0.585358,-0.831034,0.354415,-1.32433,-1.60604,-0.480243,-0.44455,0.311554,0.338598,1.09624,1.45648,-0.471011,1.25098,1.4978,-0.227355,SEKER,1,SEKER
-0.574933,-0.730426,-0.864471,0.0883241,-1.2002,-1.33088,-0.584302,-0.557118,0.269024,1.02546,1.44239,1.3119,-0.247811,1.19916,1.33738,0.790305,SEKER,1,SEKER
-0.789347,-0.786802,-0.735635,-0.799668,-0.357119,-0.0657642,-0.789968,-0.8134,0.567058,0.345235,0.303334,0.269756,0.7607,0.459415,0.231296,0.652465,DERMASON,1,DERMASON
0.280752,0.283027,0.292416,0.324568,0.121581,0.380475,0.268057,0.367847,0.530438,0.690428,0.092891,-0.224098,-0.470492,-0.479977,-0.262037,0.614854,SIRA,1,SIRA
-0.485528,-0.644334,-1.04643,0.771332,-1.82452,-3.20934,-0.491668,-0.45359,0.612745,0.659564,1.45145,2.26685,-0.867506,2.05769,2.42842,0.635577,SEKER,1,SEKER
0.213747,0.198892,0.214631,0.297393,0.0441417,0.316847,0.20544,0.300118,-0.0937371,0.421224,0.229267,-0.1542,-0.437776,-0.409331,-0.193417,0.39635,SIRA,1,SIRA
-1.14138,-1.24898,-1.22245,-1.04157,-0.891381,-0.767564,-1.13584,-1.26254,1.06066,-0.116272,0.831529,0.898428,1.08214,1.36639,0.887979,0.656517,DERMASON,1,DERMASON
-0.712226,-0.862981,-0.968316,-0.135668,-1.19095,-1.31168,-0.71599,-0.719857,0.61977,0.603619,1.40707,1.30279,-0.021918,1.31366,1.32733,0.91346,SEKER,1,SEKER
1.72706,2.04074,1.10057,2.14352,-0.22216,0.0738708,1.75162,1.69057,-0.584706,-1.624,-2.3028,0.126512,-1.85647,-0.71008,0.0861628,0.717409,BARBUNYA,1,unknown
-0.878817,-0.919322,-0.94815,-0.683904,-0.765265,-0.576018,-0.881505,-0.923972,-0.235885,0.625741,0.55452,0.731444,0.627825,0.935962,0.710422,0.307182,DERMASON,1,DERMASON
-1.36815,-1.40927,-1.23631,-1.78844,-0.231224,0.0648704,-1.35584,-1.57454,0.204671,-0.895508,-0.0238236,0.129039,2.25677,0.886669,0.0887082,0.461655,DERMASON,1,DERMASON
0.958481,1.40514,1.59834,-0.0317747,2.15858,1.3967,0.961098,1.01761,-2.51592,-0.488769,-2.32716,-1.83327,-0.0958042,-1.50848,-1.73201,-0.0981689,HOROZ,1,HOROZ
1.5514,1.55014,1.25483,1.56975,0.319613,0.530836,1.5628,1.54188,-0.194046,-1.00187,-0.942783,-0.425743,-1.46257,-0.965053,-0.457771,0.0802854,BARBUNYA,1,CALI
2.28287,1.85656,1.71794,2.22823,0.356962,0.557366,2.24422,2.14376,1.00788,1.10704,0.0398576,-0.448975,-1.90261,-1.12196,-0.48011,0.502842,BARBUNYA,1,CALI
-0.662367,-0.600997,-0.471649,-0.847594,0.0793291,0.346118,-0.662218,-0.660211,0.7945,0.191387,-0.0336328,-0.203434,0.85325,-0.00222617,-0.241792,-0.147295,SIRA,1,DERMASON
1.66117,1.88772,0.871575,2.48701,-0.652506,-0.419771,1.69016,1.63513,-0.701835,-1.84097,-1.93654,0.555769,-2.01445,-0.445692,0.52607,-1.09212,BARBUNYA,1,unknown
0.428293,0.451821,0.501146,0.336339,0.377053,0.571412,0.421047,0.514601,-1.23322,0.254409,-0.117273,-0.462012,-0.484478,-0.677963,-0.492626,0.706091,SIRA,1,SIRA
1.70308,1.87846,1.00514,2.29029,-0.407303,-0.120937,1.71327,1.67044,0.0407351,-0.949002,-1.7773,0.305849,-1.92609,-0.603034,0.268128,-0.030574,BARBUNYA,1,unknown
-0.47042,-0.41888,-0.582305,-0.127273,-0.675813,-0.450998,-0.468042,-0.436276,-0.673591,-0.10563,0.062003,0.624115,-0.0104909,0.51802,0.597495,0.325113,DERMASON,1,DERMASON
1.40846,1.90114,0.861568,1.92793,-0.339297,-0.0466106,1.43685,1.41876,-0.254861,-1.85156,-2.73328,0.227642,-1.69683,-0.570433,0.188453,-0.160778,BARBUNYA,1,unknown
0.504428,0.820933,1.30178,-0.564213,2.36986,1.4585,0.493928,0.589103,0.779376,0.432961,-1.57556,-1.95293,0.478564,-1.46911,-1.83292,0.401104,HOROZ,1,HOROZ
0.638962,1.0073,0.218928,1.29756,-0.651395,-0.418296,0.668738,0.718809,-0.240405,-2.0859,-1.86011,0.606278,-1.28475,-0.0760841,0.578818,0.71393,BARBUNYA,1,unknown
0.416928,0.620035,0.901542,-0.238882,1.44055,1.142,0.409492,0.503411,0.171657,0.271541,-1.01037,-1.34007,0.114282,-1.15606,-1.30384,0.188645,HOROZ,1,HOROZ
-0.0157097,0.0762218,0.0884238,-0.0311766,0.147315,0.400989,-0.00784318,0.0626947,0.850336,-0.671453,-0.252629,-0.27733,-0.08454,-0.393313,-0.31403,-0.444299,SIRA,1,SIRA
0.802072,1.09911,1.53494,-0.259839,2.33267,1.44799,0.782932,0.872907,-1.54988,0.822175,-1.63752,-1.9347,0.136661,-1.52224,-1.81762,0.205029,HOROZ,1,HOROZ
1.49787,2.30712,1.06626,1.75998,-0.0149371,0.266303,1.53969,1.496,-1.22994,-2.49411,-3.81259,-0.103169,-1.59364,-0.780886,-0.143069,0.111145,BARBUNYA,1,unknown
0.943832,1.23258,0.643473,1.267,-0.151105,0.142666,0.938892,1.00418,0.768454,-0.0578898,-1.68444,0.0460372,-1.25568,-0.542275,0.0053576,0.4949,BARBUNYA,1,unknown
2.13487,2.27616,1.16773,2.90403,-0.588551,-0.336762,2.1785,2.0255,-0.467712,-2.40436,-2.01102,0.497492,-2.26048,-0.599113,0.465469,-0.515015,BARBUNYA,1,unknown
0.528536,0.784811,0.950019,0.0324261,1.23195,1.05188,0.575329,0.612526,-1.31078,-3.17057,-1.31418,-1.2611,-0.0664907,-1.14565,-1.23344,-2.86172,HOROZ,1,HOROZ
-1.11103,-1.24833,-1.1784,-1.02615,-0.836109,-0.681273,-1.10983,-1.22224,1.00236,0.379598,1.09548,0.833266,1.05514,1.26748,0.818423,0.803604,DERMASON,1,DERMASON
1.49984,1.77203,1.22721,1.50155,0.337888,0.543885,1.50844,1.49769,0.309349,-0.862637,-1.98826,-0.436866,-1.42069,-0.959228,-0.468472,0.297359,BARBUNYA,1,unknown
